date,rate_type,USD,EUR,JPY,GBP,SGD,AUD,CAD,CNY,CHF,THB,IDR,VND,KHR,MMK,PHP,BND,KRW,HKD,TWD,INR,PKR,NPR,SAR,AED,EGP,NZD,XDR
3/6/2013,middle,3.095,4.0249,0.030807,4.7095,2.4537,2.9785,2.9875,0.5045,3.2368,0.101927,0.000316,0.000147,0.000773,0.003303,0.073151,2.4537,0.002745,0.398671,0.103356,0.054788,0.031415,0.034238,0.825256,0.842635,0.4432,2.4675,4.6387
4/6/2013,middle,3.0845,4.0347,0.031037,4.7321,2.4657,3.0103,3.0009,0.503,3.2588,0.101715,0.000315,0.000147,0.00077,0.003292,0.073792,2.4655,0.002752,0.397351,0.103023,0.054439,0.031299,0.03396,0.822457,0.839777,0.4416,2.4955,4.6278
5/6/2013,middle,3.095,4.045,0.030864,4.7343,2.4659,2.9816,2.9882,0.505,3.2627,0.101559,0.000316,0.000147,0.000773,0.003303,0.074061,2.4662,0.002754,0.398786,0.103477,0.054783,0.031405,0.034272,0.825256,0.842635,0.4431,2.4808,4.6557
6/6/2013,middle,3.0945,4.0478,0.031169,4.7617,2.4725,2.9353,2.988,0.505,3.2798,0.10121,0.000316,0.000147,0.000773,0.003302,0.073626,2.4727,0.002765,0.398753,0.103738,0.054586,0.0314,0.034093,0.825123,0.842499,0.4429,2.4556,4.6558
7/6/2013,middle,3.075,4.0711,0.031582,4.7941,2.4762,2.934,2.9934,0.5011,3.3072,0.100671,0.000314,0.000146,0.000768,0.003268,0.072954,2.4763,0.002771,0.396128,0.103483,0.05418,0.031212,0.033811,0.819978,0.837213,0.44,2.4566,4.6379
10/6/2013,middle,3.106,4.1075,0.031741,4.8315,2.4857,2.9363,3.0502,0.5064,3.3225,0.101354,0.000317,0.000148,0.000776,0.003308,0.073411,2.4857,0.002773,0.400119,0.104403,0.054429,0.031523,0.034017,0.828189,0.845653,0.4449,2.4436,4.7209
11/6/2013,middle,3.1405,4.1641,0.031809,4.8896,2.4945,2.9613,3.081,0.512,3.3633,0.102047,0.00032,0.000149,0.000784,0.003341,0.073154,2.4945,0.002771,0.404508,0.105351,0.054121,0.031867,0.033751,0.837389,0.855035,0.4492,2.4783,4.7554
12/6/2013,middle,3.1368,4.1766,0.032551,4.9078,2.5022,2.9722,3.078,0.5114,3.3909,0.101365,0.000319,0.000149,0.000783,0.003337,0.072762,2.5025,0.002771,0.404002,0.105031,0.053824,0.031797,0.033574,0.8364,0.854025,0.4487,2.4826,4.763
13/6/2013,middle,3.144,4.2004,0.032989,4.9287,2.502,2.9797,3.0822,0.5126,3.4224,0.101583,0.000319,0.00015,0.000785,0.003345,0.073031,2.5025,0.002775,0.404896,0.105221,0.054362,0.031903,0.034001,0.838355,0.855999,0.4497,2.5018,4.7813
14/6/2013,middle,3.1215,4.1725,0.033047,4.9053,2.4962,2.9931,3.0683,0.5089,3.3863,0.101595,0.000316,0.000148,0.00078,0.003321,0.072593,2.4961,0.002766,0.402063,0.104555,0.0539,0.031674,0.033649,0.832356,0.849873,0.4464,2.5142,4.7633
17/6/2013,middle,3.1185,4.1584,0.032953,4.8993,2.4882,2.9936,3.0694,0.5087,3.3788,0.102145,0.000316,0.000148,0.000779,0.003317,0.072803,2.4883,0.002761,0.401814,0.104228,0.05423,0.031644,0.033887,0.831511,0.849045,0.4459,2.5183,4.7539
18/6/2013,middle,3.147,4.206,0.033198,4.9468,2.5049,3.0106,3.0897,0.5138,3.4108,0.102558,0.000318,0.00015,0.000786,0.003348,0.073391,2.5049,0.002791,0.405594,0.105181,0.054156,0.031901,0.033986,0.839111,0.856804,0.4498,2.5201,4.803
19/6/2013,middle,3.166,4.2412,0.033154,4.9474,2.5074,2.9949,3.0954,0.5166,3.4402,0.10208,0.00032,0.000151,0.000769,0.003368,0.073236,2.5076,0.00279,0.408074,0.10594,0.053878,0.032093,0.033668,0.844199,0.861989,0.4526,2.5252,4.8322
20/6/2013,middle,3.201,4.2527,0.033169,4.9523,2.524,2.9761,3.1137,0.5225,3.4553,0.103142,0.000323,0.000152,0.000777,0.003373,0.074046,2.524,0.002802,0.412731,0.106772,0.054513,0.032481,0.034072,0.853532,0.871518,0.4574,2.5217,4.8886
21/6/2013,middle,3.2135,4.2479,0.033093,4.9803,2.5201,2.9611,3.0954,0.5244,3.4679,0.103079,0.000324,0.000153,0.00078,0.003379,0.073368,2.5197,0.002775,0.414367,0.10639,0.053979,0.032492,0.033714,0.856853,0.87491,0.4588,2.5004,4.8632
24/6/2013,middle,3.2155,4.2154,0.032711,4.9495,2.5206,2.97,3.0675,0.5243,3.4339,0.10321,0.000324,0.000153,0.000781,0.003349,0.073464,2.5209,0.00278,0.414483,0.106827,0.054247,0.032496,0.033905,0.857387,0.875454,0.4591,2.4983,4.8703
25/6/2013,middle,3.2065,4.2092,0.032786,4.9545,2.5179,2.9665,3.0537,0.5218,3.4357,0.103219,0.000323,0.000152,0.000779,0.00334,0.073174,2.518,0.002771,0.413297,0.106106,0.053683,0.032422,0.033577,0.854964,0.87298,0.4575,2.485,4.8366
26/6/2013,middle,3.183,4.1654,0.032455,4.9083,2.5095,2.9506,3.0278,0.518,3.3916,0.102893,0.000321,0.000151,0.000773,0.003326,0.07324,2.5096,0.002767,0.410289,0.105818,0.053397,0.032135,0.033345,0.848698,0.866594,0.4541,2.4641,4.8092
27/6/2013,middle,3.1885,4.1529,0.032639,4.8865,2.5113,2.9613,3.0478,0.5187,3.3875,0.102425,0.000321,0.000152,0.000774,0.003325,0.073417,2.5113,0.002774,0.410969,0.105983,0.052587,0.032223,0.032821,0.850176,0.868115,0.4545,2.4813,4.7991
28/6/2013,middle,3.1805,4.1453,0.032239,4.8476,2.5092,2.9345,3.0306,0.5172,3.3633,0.10207,0.00032,0.000151,0.000772,0.003299,0.07325,2.5092,0.002773,0.410017,0.105925,0.052909,0.032143,0.033025,0.848077,0.865913,0.4531,2.4701,4.7827
1/7/2013,middle,3.1745,4.131,0.031935,4.8271,2.5001,2.9007,3.0169,0.5172,3.3591,0.102437,0.00032,0.00015,0.000793,0.003273,0.073484,2.5001,0.002778,0.409251,0.105916,0.053323,0.031889,0.03341,0.846432,0.86428,0.4522,2.4545,4.7743
2/7/2013,middle,3.159,4.1261,0.031728,4.8066,2.4982,2.918,3.0071,0.5151,3.3418,0.102101,0.000318,0.000149,0.000789,0.003257,0.07321,2.4977,0.002794,0.407298,0.105423,0.053218,0.031733,0.033173,0.842344,0.860037,0.45,2.4699,4.7454
3/7/2013,middle,3.181,4.1248,0.0316,4.8178,2.5024,2.9079,3.0156,0.5187,3.3417,0.102597,0.00032,0.00015,0.000795,0.003262,0.073507,2.5023,0.002796,0.410227,0.105857,0.053413,0.03189,0.03332,0.848221,0.86605,0.4532,2.464,4.7749
4/7/2013,middle,3.1835,4.14,0.031862,4.8602,2.5019,2.897,3.0302,0.5193,3.361,0.102446,0.00032,0.00015,0.000796,0.003272,0.073226,2.5017,0.002788,0.410573,0.105931,0.052859,0.031851,0.033042,0.848854,0.86673,0.4529,2.4774,4.7717
5/7/2013,middle,3.182,4.104,0.031726,4.7884,2.498,2.9104,3.0231,0.5194,3.3248,0.102365,0.00032,0.00015,0.000796,0.00327,0.073318,2.4981,0.002788,0.410356,0.105978,0.052936,0.031812,0.033071,0.848465,0.866322,0.4527,2.4917,4.7694
8/7/2013,middle,3.2085,4.1152,0.031658,4.7744,2.5016,2.9043,3.034,0.5232,3.3247,0.10241,0.000323,0.000151,0.000802,0.003297,0.073801,2.5017,0.002789,0.413765,0.106489,0.053271,0.032069,0.033295,0.855475,0.873513,0.4565,2.4742,4.8092
9/7/2013,middle,3.203,4.1159,0.031705,4.7803,2.5003,2.9186,3.031,0.5222,3.3185,0.10178,0.000322,0.000151,0.000801,0.003292,0.073295,2.5005,0.002793,0.412989,0.106412,0.052772,0.032011,0.033028,0.854088,0.872039,0.4563,2.4945,4.7683
10/7/2013,middle,3.1835,4.0679,0.031489,4.7292,2.4905,2.9175,3.0243,0.5194,3.2685,0.101872,0.00032,0.00015,0.000783,0.003272,0.073302,2.4905,0.002786,0.410411,0.105747,0.053032,0.031819,0.033083,0.848831,0.86673,0.4535,2.4944,4.7388
11/7/2013,middle,3.1645,4.1428,0.031796,4.7789,2.5032,2.9191,3.0377,0.5159,3.3333,0.101183,0.000318,0.000149,0.000779,0.003252,0.072856,2.5031,0.002809,0.407975,0.105642,0.052927,0.031613,0.033151,0.843765,0.861534,0.4515,2.5045,4.7103
12/7/2013,middle,3.167,4.1466,0.031938,4.8058,2.5116,2.8938,3.0511,0.5162,3.3428,0.101931,0.000318,0.000149,0.000779,0.003225,0.073141,2.5118,0.002815,0.408311,0.106293,0.05293,0.031638,0.033167,0.844477,0.862238,0.4526,2.4788,4.7563
15/7/2013,middle,3.1835,4.1581,0.032061,4.81,2.5177,2.8846,3.0637,0.5187,3.3618,0.102068,0.000319,0.00015,0.000789,0.003255,0.073395,2.5177,0.002828,0.410377,0.106508,0.053155,0.031784,0.033403,0.848832,0.866707,0.4546,2.4803,4.7791
16/7/2013,middle,3.1825,4.1568,0.031836,4.8048,2.5216,2.9016,3.0501,0.5185,3.3549,0.102216,0.000318,0.00015,0.000795,0.003254,0.073237,2.5217,0.002844,0.410219,0.10619,0.053206,0.031724,0.033211,0.848565,0.866434,0.4545,2.4868,4.7701
17/7/2013,middle,3.1835,4.1847,0.032072,4.8144,2.5285,2.9412,3.0653,0.5189,3.3836,0.102479,0.000317,0.00015,0.000784,0.003248,0.073463,2.5283,0.002849,0.410364,0.106739,0.053734,0.031724,0.033543,0.848831,0.866718,0.4546,2.5091,4.7883
18/7/2013,middle,3.187,4.1796,0.031966,4.8479,2.526,2.9355,3.0622,0.5195,3.3859,0.102989,0.000317,0.00015,0.000785,0.003242,0.07356,2.5261,0.002847,0.410836,0.106803,0.053789,0.031711,0.033566,0.849776,0.867683,0.4551,2.5141,4.8011
19/7/2013,middle,3.204,4.1958,0.031794,4.873,2.5235,2.9361,3.0855,0.5217,3.3887,0.102923,0.000318,0.000151,0.000789,0.003259,0.073799,2.5235,0.002846,0.412974,0.10705,0.053628,0.031786,0.033558,0.854309,0.872311,0.4575,2.5294,4.8185
22/7/2013,middle,3.1815,4.1875,0.031834,4.8661,2.5203,2.9324,3.0717,0.5183,3.3889,0.102546,0.000316,0.00015,0.000784,0.003236,0.073493,2.5203,0.002845,0.410095,0.106138,0.053615,0.031594,0.033501,0.84831,0.866186,0.4543,2.5277,4.7866
23/7/2013,middle,3.165,4.1745,0.031823,4.8611,2.5119,2.9306,3.0632,0.5154,3.3807,0.102328,0.000314,0.000149,0.000779,0.00322,0.073222,2.512,0.002833,0.407937,0.105888,0.052992,0.031461,0.033122,0.843921,0.86167,0.452,2.5261,4.7757
24/7/2013,middle,3.1705,4.1911,0.031852,4.8743,2.5104,2.9451,3.0792,0.5166,3.3913,0.102755,0.000311,0.000149,0.000781,0.003252,0.073391,2.5106,0.002847,0.408704,0.106055,0.05317,0.031469,0.033155,0.845365,0.863167,0.4528,2.5367,4.7827
25/7/2013,middle,3.2,4.2224,0.031895,4.8992,2.5213,2.927,3.102,0.5215,3.4126,0.102944,0.000312,0.000151,0.000788,0.003279,0.073989,2.5212,0.002861,0.412501,0.106934,0.054114,0.031762,0.033824,0.853254,0.871223,0.457,2.5493,4.8359
26/7/2013,middle,3.2065,4.2568,0.032296,4.9318,2.534,2.9644,3.1173,0.5227,3.4475,0.103219,0.000312,0.000151,0.00079,0.003285,0.073968,2.5339,0.002881,0.413337,0.107241,0.05438,0.031685,0.034098,0.854964,0.872992,0.458,2.5872,4.839
29/7/2013,middle,3.2165,4.2744,0.032815,4.9518,2.5469,2.9802,3.1329,0.5246,3.4676,0.103292,0.000313,0.000152,0.000793,0.003306,0.074327,2.5468,0.002901,0.414671,0.107629,0.054563,0.031737,0.034049,0.857676,0.875774,0.4594,2.6012,4.8735
30/7/2013,middle,3.2335,4.2873,0.032978,4.9591,2.5509,2.9745,3.1509,0.5273,3.4724,0.103671,0.000315,0.000153,0.000792,0.003327,0.074677,2.5504,0.002906,0.416857,0.107891,0.05434,0.031748,0.034013,0.862232,0.880343,0.4618,2.5959,4.904
31/7/2013,middle,3.2455,4.3039,0.033092,4.9437,2.5526,2.9308,3.151,0.5293,3.4922,0.103525,0.000316,0.000153,0.000795,0.003339,0.074781,2.5524,0.002907,0.418485,0.108292,0.053521,0.031897,0.033536,0.865374,0.88361,0.4636,2.5862,4.9161
1/8/2013,middle,3.2435,4.3158,0.033156,4.9253,2.5502,2.9135,3.1587,0.5292,3.504,0.103659,0.000316,0.000153,0.000794,0.003344,0.074649,2.5512,0.002891,0.418214,0.108081,0.053387,0.031877,0.03356,0.864841,0.883066,0.4634,2.5875,4.9083
2/8/2013,middle,3.2535,4.2969,0.032695,4.9177,2.5503,2.9054,3.1444,0.5307,3.4706,0.103697,0.000316,0.000154,0.000797,0.003364,0.074605,2.5505,0.002889,0.419463,0.108342,0.05383,0.03196,0.03365,0.867542,0.885788,0.4654,2.5699,4.9144
5/8/2013,middle,3.247,4.3083,0.03277,4.9606,2.5529,2.8848,3.1226,0.5297,3.4923,0.103821,0.000316,0.000154,0.000795,0.003358,0.074421,2.5528,0.002903,0.418646,0.108306,0.053138,0.031849,0.033212,0.865774,0.884019,0.4641,2.5202,4.8956
6/8/2013,middle,3.227,4.2798,0.032924,4.9572,2.5482,2.8764,3.1174,0.5269,3.4834,0.102853,0.000314,0.000153,0.00079,0.00332,0.074175,2.5479,0.0029,0.416014,0.1078,0.053002,0.031622,0.033129,0.860442,0.878573,0.4613,2.5292,4.8873
7/8/2013,middle,3.248,4.3198,0.033368,4.9785,2.5614,2.9139,3.1289,0.5306,3.5095,0.103292,0.000316,0.000154,0.000795,0.003352,0.074796,2.561,0.002909,0.418751,0.108429,0.05343,0.031781,0.033402,0.866064,0.884267,0.4643,2.5645,4.9212
12/8/2013,middle,3.2335,4.309,0.033626,5.0148,2.5712,2.9714,3.1433,0.5282,3.5036,0.103555,0.000314,0.000153,0.000792,0.003337,0.074376,2.5705,0.002908,0.416935,0.10809,0.053288,0.031639,0.033196,0.862175,0.880343,0.4629,2.5975,4.9262
13/8/2013,middle,3.258,4.3309,0.033469,5.0341,2.5773,2.9682,3.1607,0.5322,3.5155,0.104139,0.000317,0.000154,0.000798,0.003362,0.074674,2.5772,0.002916,0.420075,0.108618,0.053349,0.031708,0.033229,0.868707,0.887013,0.4662,2.6005,4.9502
14/8/2013,middle,3.2665,4.3317,0.033242,5.0461,2.5772,2.9683,3.156,0.5336,3.5022,0.104261,0.000317,0.000155,0.0008,0.003367,0.074544,2.5774,0.002917,0.421177,0.109056,0.053418,0.031868,0.033363,0.870974,0.889328,0.4674,2.6019,4.9563
15/8/2013,middle,3.2625,4.3279,0.033321,5.0631,2.5737,2.9868,3.1583,0.5331,3.4923,0.104417,0.000317,0.000155,0.000799,0.003363,0.074529,2.5731,0.002917,0.420661,0.108804,0.053213,0.03186,0.03319,0.869907,0.888239,0.4668,2.6315,4.944
16/8/2013,middle,3.276,4.3744,0.033688,5.1233,2.5824,2.9962,3.1803,0.536,3.5389,0.104782,0.000317,0.000155,0.000802,0.003374,0.074769,2.5823,0.002937,0.422486,0.109346,0.05339,0.031914,0.033327,0.873507,0.891914,0.4687,2.6496,4.9735
19/8/2013,middle,3.283,4.3784,0.033639,5.1303,2.5817,3.0182,3.1778,0.5369,3.5431,0.104888,0.000316,0.000156,0.000804,0.003384,0.075255,2.5817,0.002952,0.423424,0.109415,0.053239,0.03192,0.03328,0.875373,0.89382,0.4697,2.661,4.9967
20/8/2013,middle,3.293,4.3919,0.033712,5.1534,2.5755,2.9986,3.182,0.5378,3.5627,0.104606,0.000314,0.000156,0.000806,0.003405,0.075337,2.575,0.00294,0.424646,0.109833,0.052154,0.03194,0.032598,0.878098,0.896542,0.4712,2.6519,5.0129
21/8/2013,middle,3.284,4.4076,0.033701,5.1416,2.5744,2.9705,3.1569,0.5362,3.5797,0.103842,0.000307,0.000156,0.00081,0.003403,0.07502,2.5744,0.00294,0.423477,0.109814,0.052016,0.031853,0.032448,0.875698,0.894092,0.47,2.6137,5.006
22/8/2013,middle,3.3185,4.426,0.033905,5.1815,2.5839,2.9687,3.1626,0.5419,3.5928,0.103525,0.000308,0.000157,0.000812,0.003432,0.075463,2.5838,0.002948,0.427915,0.110672,0.051759,0.032094,0.032348,0.884886,0.903473,0.475,2.5971,5.0584
23/8/2013,middle,3.309,4.4167,0.033468,5.1561,2.5813,2.9829,3.1442,0.5406,3.5796,0.103213,0.000306,0.000156,0.000816,0.003422,0.074907,2.5812,0.002958,0.426668,0.110392,0.051442,0.031948,0.032168,0.882353,0.900886,0.4736,2.5903,5.0251
26/8/2013,middle,3.2895,4.4035,0.033318,5.1247,2.5727,2.9671,3.1314,0.5374,3.5707,0.103119,0.000305,0.000155,0.000806,0.003395,0.074398,2.5726,0.002954,0.42417,0.109925,0.052045,0.031752,0.032564,0.877153,0.895589,0.4711,2.5678,5.0014
27/8/2013,middle,3.327,4.4517,0.033911,5.1845,2.5935,2.9875,3.1644,0.5435,3.6128,0.103823,0.000307,0.000157,0.000821,0.003444,0.075229,2.5934,0.002983,0.428983,0.110993,0.051742,0.032068,0.032437,0.887105,0.905787,0.4762,2.6004,5.0601
28/8/2013,middle,3.3325,4.4596,0.03426,5.1785,2.5962,2.9844,3.1779,0.5444,3.6282,0.10351,0.000305,0.000157,0.000816,0.00345,0.074678,2.5957,0.002981,0.429648,0.111139,0.050256,0.032121,0.0317,0.88856,0.907284,0.4777,2.5924,5.0668
29/8/2013,middle,3.325,4.4321,0.033968,5.1611,2.6014,2.978,3.1695,0.5433,3.6008,0.103309,0.000304,0.000157,0.000814,0.003446,0.074593,2.6014,0.002988,0.428736,0.111037,0.048325,0.031987,0.031631,0.886537,0.905255,0.476,2.602,5.056
30/8/2013,middle,3.298,4.3666,0.033542,5.1147,2.5882,2.9449,3.1302,0.5388,3.544,0.10279,0.000302,0.000156,0.000807,0.003421,0.074071,2.5884,0.002971,0.425236,0.110135,0.049553,0.03159,0.031229,0.879349,0.897891,0.4721,2.5614,5.0004
2/9/2013,middle,3.2985,4.3532,0.033467,5.1165,2.5876,2.9497,3.1313,0.539,3.5356,0.102549,0.000302,0.000156,0.000808,0.003418,0.074032,2.5874,0.002983,0.425366,0.110207,0.050137,0.031565,0.031376,0.879471,0.898028,0.4729,2.5593,4.9982
3/9/2013,middle,3.2625,4.3019,0.032743,5.0714,2.564,2.9424,3.0921,0.5331,3.4893,0.102081,0.000297,0.000154,0.000802,0.003381,0.073629,2.5642,0.002981,0.420745,0.109756,0.049428,0.031116,0.030893,0.869884,0.888214,0.4671,2.5544,4.9436
4/9/2013,middle,3.3005,4.3463,0.033154,5.1367,2.5833,2.9865,3.1314,0.5392,3.5249,0.10258,0.000298,0.000156,0.000802,0.003424,0.074202,2.5833,0.002997,0.42555,0.110737,0.048799,0.031478,0.030224,0.880016,0.89856,0.4725,2.5754,4.9896
5/9/2013,middle,3.274,4.3209,0.032824,5.1127,2.569,3.0014,3.1206,0.535,3.4971,0.10174,0.000294,0.000155,0.000796,0.003386,0.073955,2.5683,0.002996,0.422166,0.109847,0.048888,0.031255,0.03051,0.872939,0.891357,0.4741,2.583,4.952
6/9/2013,middle,3.307,4.3393,0.033106,5.1574,2.5862,3.0211,3.1528,0.5404,3.5017,0.102242,0.000297,0.000156,0.000804,0.003427,0.074315,2.5861,0.003016,0.42638,0.110676,0.050095,0.031555,0.031308,0.881726,0.900342,0.4789,2.6135,5.0042
9/9/2013,middle,3.3105,4.3621,0.033218,5.1773,2.5972,3.0405,3.1806,0.5409,3.528,0.102397,0.000296,0.000156,0.000814,0.00343,0.07462,2.5972,0.003043,0.42685,0.111363,0.05074,0.031619,0.031857,0.882659,0.901307,0.4794,2.6383,4.9938
10/9/2013,middle,3.2785,4.3455,0.032899,5.1463,2.5825,3.0303,3.1614,0.5356,3.5149,0.102182,0.000294,0.000155,0.0008,0.003394,0.074596,2.5826,0.003018,0.4228,0.110573,0.050249,0.031343,0.031549,0.874127,0.892582,0.4755,2.631,4.9624
11/9/2013,middle,3.27,4.3399,0.032623,5.1455,2.5803,3.0437,3.1609,0.5343,3.4994,0.101806,0.000291,0.000155,0.000798,0.003382,0.074863,2.58,0.003013,0.421685,0.109824,0.051218,0.031202,0.032013,0.871872,0.890268,0.4742,2.6355,4.9552
12/9/2013,middle,3.256,4.3363,0.03266,5.1533,2.5733,3.0422,3.1589,0.5322,3.5009,0.102133,0.000287,0.000154,0.000795,0.003367,0.074645,2.5728,0.003007,0.419896,0.109796,0.051458,0.031084,0.032108,0.868139,0.886445,0.4722,2.6533,4.9378
13/9/2013,middle,3.285,4.3681,0.032951,5.19,2.5897,3.0427,3.1816,0.5369,3.5277,0.103481,0.000289,0.000156,0.000815,0.003397,0.075163,2.5896,0.003032,0.423639,0.110709,0.051789,0.03136,0.03233,0.875895,0.89434,0.4765,2.672,4.9923
17/9/2013,middle,3.256,4.3401,0.032851,5.1767,2.5777,3.0313,3.1544,0.532,3.5115,0.102293,0.000286,0.000154,0.000802,0.00336,0.074808,2.5777,0.002999,0.419888,0.109889,0.051818,0.03101,0.032386,0.868174,0.886445,0.4723,2.6626,4.9607
18/9/2013,middle,3.2405,4.3259,0.032668,5.1522,2.5721,3.0279,3.1455,0.5294,3.4974,0.102208,0.000283,0.000153,0.000804,0.003337,0.07446,2.5721,0.002993,0.417889,0.109329,0.051185,0.030862,0.031958,0.864041,0.882249,0.4701,2.6637,4.9376
19/9/2013,middle,3.177,4.2969,0.032362,5.1256,2.5537,3.0159,3.1079,0.519,3.483,0.102154,0.000277,0.00015,0.000788,0.003268,0.073203,2.5533,0.002937,0.409737,0.107078,0.050122,0.030028,0.031329,0.847144,0.864961,0.4609,2.6634,4.8427
20/9/2013,middle,3.1645,4.2838,0.031806,5.0754,2.5373,2.9906,3.0818,0.517,3.4746,0.101785,0.00028,0.00015,0.000785,0.003256,0.073269,2.5374,0.002953,0.40813,0.107235,0.051226,0.029924,0.032017,0.84381,0.861569,0.4591,2.653,4.8543
23/9/2013,middle,3.176,4.2982,0.032036,5.0876,2.5411,2.9816,3.0832,0.5189,3.4882,0.102336,0.00028,0.00015,0.000782,0.003278,0.073655,2.5413,0.00295,0.409614,0.10737,0.051032,0.03009,0.031895,0.846843,0.864688,0.4608,2.6521,4.8665
24/9/2013,middle,3.2055,4.3255,0.032466,5.1397,2.5599,3.0143,3.1161,0.5237,3.52,0.10251,0.00028,0.000152,0.00079,0.003311,0.074073,2.56,0.00298,0.41344,0.108258,0.051202,0.030283,0.032001,0.854743,0.872732,0.4651,2.6721,4.9112
25/9/2013,middle,3.2245,4.3445,0.032681,5.1566,2.5695,3.026,3.1291,0.5268,3.5302,0.10256,0.000281,0.000153,0.000796,0.003324,0.074237,2.5694,0.002997,0.415882,0.108991,0.051354,0.030391,0.032114,0.859786,0.877893,0.4678,2.6607,4.9339
26/9/2013,middle,3.2145,4.3466,0.032688,5.1686,2.5648,3.0126,3.1163,0.5252,3.534,0.102749,0.00028,0.000152,0.000793,0.003317,0.074152,2.5649,0.002997,0.414574,0.108727,0.051477,0.030197,0.032175,0.85712,0.87517,0.4664,2.6531,4.9256
27/9/2013,middle,3.2135,4.3336,0.032473,5.1538,2.5613,3.011,3.117,0.525,3.5298,0.102964,0.00028,0.000152,0.000787,0.003313,0.074181,2.5609,0.002984,0.414421,0.108693,0.051839,0.030518,0.032356,0.856853,0.874898,0.4663,2.6638,4.9235
30/9/2013,middle,3.2565,4.3945,0.033313,5.2653,2.5899,3.0266,3.1581,0.5321,3.5966,0.103644,0.000282,0.000154,0.000804,0.003361,0.075304,2.5898,0.003025,0.419971,0.110147,0.052092,0.030824,0.032556,0.868331,0.886617,0.4725,2.6944,4.991
1/10/2013,middle,3.2595,4.4064,0.033133,5.2752,2.5964,3.0308,3.156,0.5325,3.5973,0.104371,0.000281,0.000154,0.000798,0.003364,0.074974,2.5969,0.00303,0.420293,0.110211,0.052077,0.030721,0.032541,0.869142,0.887446,0.473,2.6974,5.0003
2/10/2013,middle,3.2355,4.371,0.033002,5.2312,2.584,3.0393,3.1294,0.5285,3.5661,0.103569,0.000281,0.000153,0.000798,0.003339,0.074818,2.584,0.003011,0.417255,0.109622,0.051801,0.030567,0.032375,0.862743,0.880888,0.4695,2.6704,4.9726
3/10/2013,middle,3.2015,4.3488,0.032883,5.1946,2.5649,3.0036,3.101,0.523,3.5484,0.102678,0.000278,0.000152,0.000784,0.003304,0.074032,2.5648,0.00298,0.412854,0.108673,0.051257,0.030231,0.032035,0.853676,0.871631,0.4646,2.6612,4.9174
4/10/2013,middle,3.1985,4.3591,0.032928,5.1702,2.5632,3.0136,3.0975,0.5225,3.5596,0.102172,0.000277,0.000151,0.000783,0.003297,0.074177,2.5632,0.002983,0.412478,0.108959,0.05181,0.030209,0.032381,0.852899,0.870802,0.4642,2.654,4.9228
7/10/2013,middle,3.174,4.3054,0.032656,5.092,2.5467,2.9988,3.0822,0.5185,3.5054,0.101406,0.000275,0.00015,0.000783,0.003279,0.073532,2.5466,0.002965,0.409313,0.10818,0.051664,0.029887,0.032293,0.846344,0.864144,0.4606,2.6395,4.8807
8/10/2013,middle,3.1865,4.3263,0.032941,5.129,2.5527,3.0071,3.0886,0.5205,3.5272,0.101562,0.000276,0.000151,0.000786,0.003305,0.073847,2.5526,0.00297,0.410936,0.108569,0.051566,0.030005,0.03223,0.849654,0.867547,0.4624,2.6421,4.8991
9/10/2013,middle,3.202,4.3477,0.032966,5.1527,2.5627,3.0188,3.0888,0.5231,3.5414,0.101991,0.000278,0.000152,0.00079,0.003321,0.074206,2.5627,0.00298,0.412948,0.108736,0.051683,0.030236,0.032384,0.853787,0.871767,0.4647,2.6545,4.9222
10/10/2013,middle,3.199,4.3214,0.03278,5.1032,2.557,3.0231,3.0773,0.5226,3.5092,0.101733,0.000277,0.000152,0.000784,0.003318,0.073974,2.5568,0.002972,0.41254,0.108754,0.051739,0.030179,0.032285,0.852987,0.87095,0.4643,2.6525,4.9058
11/10/2013,middle,3.1835,4.3063,0.032384,5.0856,2.5501,3.0095,3.0597,0.5205,3.4953,0.101499,0.000277,0.000151,0.000786,0.003299,0.073752,2.5493,0.002976,0.410523,0.108338,0.051882,0.029991,0.03241,0.848854,0.86673,0.462,2.635,4.8795
14/10/2013,middle,3.1855,4.3175,0.032401,5.0861,2.5564,3.0062,3.0726,0.5205,3.4992,0.101562,0.00028,0.000151,0.000787,0.003298,0.073927,2.5565,0.002971,0.41081,0.10848,0.052204,0.030024,0.032599,0.849387,0.867275,0.4623,2.6486,4.8878
16/10/2013,middle,3.1735,4.2868,0.03221,5.0692,2.5532,3.0247,3.0588,0.52,3.4704,0.101455,0.000279,0.00015,0.000784,0.003275,0.073691,2.5532,0.002971,0.409244,0.10797,0.05138,0.029896,0.032073,0.846188,0.864008,0.4606,2.6637,4.8555
17/10/2013,middle,3.158,4.2756,0.031968,5.0413,2.542,3.0172,3.0601,0.5177,3.4589,0.10138,0.000278,0.00015,0.00077,0.003259,0.073026,2.542,0.002967,0.407245,0.107379,0.051154,0.02975,0.031916,0.842055,0.859788,0.4583,2.6661,4.8442
18/10/2013,middle,3.154,4.3087,0.032134,5.0921,2.543,3.0346,3.0626,0.5172,3.4901,0.101709,0.000279,0.000149,0.000773,0.003255,0.073255,2.543,0.00297,0.40676,0.10737,0.051587,0.029727,0.032194,0.840988,0.858699,0.4578,2.6694,4.8508
